row, id, palette, pattern, pose, facing, face, fur, color, r, g, b, hue, sat, lum, mint
14187, 0x008d5943dd, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 89, 67, 221, 248.57°, 69.37%, 56.47%, 21316
14188, 0x008d5e1b34, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 94, 27, 52, 337.61°, 55.37%, 23.73%, 12846
14189, 0x008d63e35e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Chartreuse, 99, 227, 94, 117.74°, 70.37%, 62.94%, 10203
14190, 0x008d63f0b8, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 99, 240, 184, 156.17°, 82.46%, 66.47%, 12435
14191, 0x008d6597e4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 101, 151, 228, 216.38°, 70.17%, 64.51%, 3576
14192, 0x008d67041c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 103, 4, 28, 345.45°, 92.52%, 20.98%, 8713
14193, 0x008d6b4252, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 107, 66, 82, 336.59°, 23.70%, 33.92%, 14828
14194, 0x008d6b531f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 107, 83, 31, 41.05°, 55.07%, 27.06%, 6170
14195, 0x008d760d66, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 118, 13, 102, 309.14°, 80.15%, 25.69%, 1360
14196, 0x008d779e11, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 119, 158, 17, 76.60°, 80.57%, 34.31%, 19265
14197, 0x008d812ae2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 129, 42, 226, 268.37°, 76.03%, 52.55%, 24737
14198, 0x008d83c1c4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Cyan, 131, 193, 196, 182.77°, 35.52%, 64.12%, 22337
14199, 0x008d8447f3, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 132, 71, 243, 261.28°, 87.76%, 61.57%, 17619
14200, 0x008d87072c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 135, 7, 44, 342.66°, 90.14%, 27.84%, 16899
14201, 0x008d87c640, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 135, 198, 64, 88.21°, 54.03%, 51.37%, 4138
14202, 0x008d883ea6, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 136, 62, 166, 282.69°, 45.61%, 44.71%, 23396
14203, 0x008d88613f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 136, 97, 63, 27.95°, 36.68%, 39.02%, 24933
14204, 0x008d889f6a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 136, 159, 106, 86.04°, 21.63%, 51.96%, 7846
14205, 0x008d88c86b, Inverted, 13, Sleeping, Left, Smile, Half/Half, Chartreuse, 136, 200, 107, 101.29°, 45.81%, 60.20%, 20589
14206, 0x008d8b3b03, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 139, 59, 3, 24.71°, 95.77%, 27.84%, 12440
14207, 0x008d8b607b, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 139, 96, 123, 322.33°, 18.30%, 46.08%, 5352
14208, 0x008d8d378e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 141, 55, 142, 299.31°, 44.16%, 38.63%, 11427
14209, 0x008d906d9f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 144, 109, 159, 282.00°, 20.66%, 52.55%, 398
14210, 0x008d947f6a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 148, 127, 106, 30.00°, 16.54%, 49.80%, 1161
14211, 0x008d94880d, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 148, 136, 13, 54.67°, 83.85%, 31.57%, 16078
14212, 0x008d967a92, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 150, 122, 146, 308.57°, 11.76%, 53.33%, 16506
14213, 0x008d97a0b1, Inverted, 13, Sleeping, Left, Smile, Half/Half, Sky Blue, 151, 160, 177, 219.23°, 14.29%, 64.31%, 55
14214, 0x008d9b49d4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 155, 73, 212, 275.40°, 61.78%, 55.88%, 10375
14215, 0x008d9b6805, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 155, 104, 5, 39.60°, 93.75%, 31.37%, 9189
14216, 0x008d9d787b, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 157, 120, 123, 355.14°, 15.88%, 54.31%, 22042
14217, 0x008d9f9507, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 159, 149, 7, 56.05°, 91.57%, 32.55%, 20903
14218, 0x008da215c7, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 162, 21, 199, 287.53°, 80.91%, 43.14%, 3167
14219, 0x008da22294, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 162, 34, 148, 306.56°, 65.31%, 38.43%, 23358
14220, 0x008da2359a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 162, 53, 154, 304.40°, 50.70%, 42.16%, 23662
14221, 0x008da2d757, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 162, 215, 87, 84.84°, 61.54%, 59.22%, 20532
14222, 0x008da4f3f2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Lime Green, 164, 243, 242, 179.24°, 76.70%, 79.80%, 16954
14223, 0x008dacaf0f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 172, 175, 15, 61.12°, 84.21%, 37.25%, 8407
14224, 0x008daf129b, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 175, 18, 155, 307.64°, 81.35%, 37.84%, 9789
14225, 0x008db02c2c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 176, 44, 44, 0.00°, 60.00%, 43.14%, 2155
14226, 0x008db03e5e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 176, 62, 94, 343.16°, 47.90%, 46.67%, 3918
14227, 0x008db3559c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 179, 85, 156, 314.68°, 38.21%, 51.76%, 20835
14228, 0x008db6793e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 182, 121, 62, 29.50°, 49.18%, 47.84%, 22025
14229, 0x008db774b2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 183, 116, 178, 304.48°, 31.75%, 58.63%, 11882
14230, 0x008dbe4012, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 190, 64, 18, 16.05°, 82.69%, 40.78%, 6508
14231, 0x008dc2e42c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 194, 228, 44, 71.09°, 77.31%, 53.33%, 16170
14232, 0x008dc5b0f5, Inverted, 13, Sleeping, Left, Smile, Half/Half, Blue, 197, 176, 245, 258.26°, 77.53%, 82.55%, 8356
14233, 0x008dc5c6a2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 197, 198, 162, 61.67°, 24.00%, 70.59%, 16895
14234, 0x008dc6484a, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 198, 72, 74, 359.05°, 52.50%, 52.94%, 23864
14235, 0x008dc6f33e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 198, 243, 62, 74.92°, 88.29%, 59.80%, 20551
14236, 0x008dc752e4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 199, 82, 228, 288.08°, 73.00%, 60.78%, 24772
14237, 0x008dc79f5c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 199, 159, 92, 37.57°, 48.86%, 57.06%, 606
14238, 0x008dca2e84, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 202, 46, 132, 326.92°, 62.90%, 48.63%, 11108
14239, 0x008dcbc762, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 203, 199, 98, 57.71°, 50.24%, 59.02%, 9687
14240, 0x008dcdb1d2, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 205, 177, 210, 290.91°, 26.83%, 75.88%, 11817
14241, 0x008dd01ab0, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 208, 26, 176, 310.55°, 77.78%, 45.88%, 18715
14242, 0x008dd36409, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 211, 100, 9, 27.03°, 91.82%, 43.14%, 1394
14243, 0x008dd51371, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 213, 19, 113, 330.93°, 83.62%, 45.49%, 17099
14244, 0x008dd5efa7, Inverted, 13, Sleeping, Left, Smile, Half/Half, Yellow, 213, 239, 167, 81.67°, 69.23%, 79.61%, 3566
14245, 0x008dd7343e, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 215, 52, 62, 356.32°, 67.08%, 52.35%, 9380
14246, 0x008dd744e4, Inverted, 13, Sleeping, Left, Smile, Half/Half, Purple, 215, 68, 228, 295.12°, 74.77%, 58.04%, 22398
14247, 0x008ddccd77, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 220, 205, 119, 51.09°, 59.06%, 66.47%, 11785
14248, 0x008dddd499, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 221, 212, 153, 52.06°, 50.00%, 73.33%, 2359
14249, 0x008ddfc52f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 223, 197, 47, 51.14°, 73.33%, 52.94%, 16043
14250, 0x008de196a1, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 225, 150, 161, 351.20°, 55.56%, 73.53%, 9981
14251, 0x008de59d1f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 229, 157, 31, 38.18°, 79.20%, 50.98%, 8495
14252, 0x008dea5a9f, Inverted, 13, Sleeping, Left, Smile, Half/Half, Fuscia, 234, 90, 159, 331.25°, 77.42%, 63.53%, 17772
14253, 0x008debdcc8, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 235, 220, 200, 34.29°, 46.67%, 85.29%, 5920
14254, 0x008ded847d, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 237, 132, 125, 3.75°, 75.68%, 70.98%, 22901
14255, 0x008dedac49, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 237, 172, 73, 36.22°, 82.00%, 60.78%, 9521
14256, 0x008deeaf59, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 238, 175, 89, 34.63°, 81.42%, 64.12%, 14811
14257, 0x008df29018, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 242, 144, 24, 33.03°, 89.34%, 52.16%, 2026
14258, 0x008df2db63, Inverted, 13, Sleeping, Left, Smile, Half/Half, Orange, 242, 219, 99, 50.35°, 84.62%, 66.86%, 7765
14259, 0x008df63a9b, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 246, 58, 155, 329.04°, 91.26%, 59.61%, 22793
14260, 0x008df94d2c, Inverted, 13, Sleeping, Left, Smile, Half/Half, Red, 249, 77, 44, 9.66°, 94.47%, 57.45%, 3882
14261, 0x008dfc39d8, Inverted, 13, Sleeping, Left, Smile, Half/Half, Magenta, 252, 57, 216, 311.08°, 97.01%, 60.59%, 4008
14262, 0x008e02a265, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 2, 162, 101, 157.12°, 97.56%, 32.16%, 21541
14263, 0x008e0306b4, Inverted, 14, Pouncing, Left, Smile, Half/Half, Sky Blue, 3, 6, 180, 238.98°, 96.72%, 35.88%, 24046
14264, 0x008e05ddba, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 5, 221, 186, 170.28°, 95.58%, 44.31%, 24954
14265, 0x008e080619, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 8, 6, 25, 246.32°, 61.29%, 6.08%, 17176
14266, 0x008e099d40, Inverted, 14, Pouncing, Left, Smile, Half/Half, Green, 9, 157, 64, 142.30°, 89.16%, 32.55%, 12612
14267, 0x008e1099a9, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 16, 153, 169, 186.27°, 82.70%, 36.27%, 18284
14268, 0x008e14148b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 20, 20, 139, 240.00°, 74.84%, 31.18%, 16799
14269, 0x008e175a91, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 23, 90, 145, 207.05°, 72.62%, 32.94%, 16068
14270, 0x008e19e19b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 25, 225, 155, 159.00°, 80.00%, 49.02%, 7755
14271, 0x008e26403c, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 38, 64, 60, 170.77°, 25.49%, 20.00%, 20949
14272, 0x008e284109, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 40, 65, 9, 86.79°, 75.68%, 14.51%, 23203
14273, 0x008e29ed66, Inverted, 14, Pouncing, Left, Smile, Half/Half, Green, 41, 237, 102, 138.67°, 84.48%, 54.51%, 22638
14274, 0x008e2a7784, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 42, 119, 132, 188.67°, 51.72%, 34.12%, 17077
14275, 0x008e2e5caf, Inverted, 14, Pouncing, Left, Smile, Half/Half, Sky Blue, 46, 92, 175, 218.60°, 58.37%, 43.33%, 17556
14276, 0x008e30ced4, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 48, 206, 212, 182.20°, 65.60%, 50.98%, 23122
14277, 0x008e31c67d, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 49, 198, 125, 150.60°, 60.32%, 48.43%, 25214
14278, 0x008e3319cf, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 51, 25, 207, 248.57°, 78.45%, 45.49%, 5603
14279, 0x008e39aee1, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 57, 174, 225, 198.21°, 73.68%, 55.29%, 21489
14280, 0x008e3c395b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 60, 57, 91, 245.29°, 22.97%, 29.02%, 10785
14281, 0x008e3f2b2f, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 63, 43, 47, 348.00°, 18.87%, 20.78%, 20569
14282, 0x008e4025a9, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 64, 37, 169, 252.27°, 64.08%, 40.39%, 9187
14283, 0x008e4183c5, Inverted, 14, Pouncing, Left, Smile, Half/Half, Sky Blue, 65, 131, 197, 210.00°, 53.23%, 51.37%, 8754
14284, 0x008e41a426, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 65, 164, 38, 107.14°, 62.38%, 39.61%, 20404
14285, 0x008e4837ba, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 72, 55, 186, 247.79°, 54.36%, 47.25%, 24499
14286, 0x008e4fe19b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 79, 225, 155, 151.23°, 70.87%, 59.61%, 11284
14287, 0x008e51e159, Inverted, 14, Pouncing, Left, Smile, Half/Half, Green, 81, 225, 89, 123.33°, 70.59%, 60.00%, 1354
14288, 0x008e52e33d, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 82, 227, 61, 112.41°, 74.77%, 56.47%, 12951
14289, 0x008e613993, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 97, 57, 147, 266.67°, 44.12%, 40.00%, 20222
14290, 0x008e631de1, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 99, 29, 225, 261.43°, 77.17%, 49.80%, 8439
14291, 0x008e697102, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 105, 113, 2, 64.32°, 96.52%, 22.55%, 13422
14292, 0x008e69d561, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 105, 213, 97, 115.86°, 58.00%, 60.78%, 24883
14293, 0x008e6b076e, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 107, 7, 110, 298.25°, 88.03%, 22.94%, 9606
14294, 0x008e6b0ab8, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 107, 10, 184, 273.45°, 89.69%, 38.04%, 23429
14295, 0x008e6d65ff, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 109, 101, 255, 243.12°, 100.00%, 69.80%, 8778
14296, 0x008e7158fa, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 113, 88, 250, 249.26°, 94.19%, 66.27%, 9877
14297, 0x008e73b39b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 115, 179, 155, 157.50°, 29.63%, 57.65%, 8985
14298, 0x008e753240, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 117, 50, 64, 347.46°, 40.12%, 32.75%, 13648
14299, 0x008e78b80a, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 120, 184, 10, 82.07°, 89.69%, 38.04%, 23990
14300, 0x008e78c88a, Inverted, 14, Pouncing, Left, Smile, Half/Half, Green, 120, 200, 138, 133.50°, 42.11%, 62.75%, 9122
14301, 0x008e7a02c0, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 122, 2, 192, 277.89°, 97.94%, 38.04%, 10050
14302, 0x008e8036f2, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 128, 54, 242, 263.62°, 87.85%, 58.04%, 23687
14303, 0x008e81dbca, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 129, 219, 202, 168.67°, 55.56%, 68.24%, 21477
14304, 0x008e839b84, Inverted, 14, Pouncing, Left, Smile, Half/Half, Green, 131, 155, 132, 122.50°, 10.71%, 56.08%, 21039
14305, 0x008e849078, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 132, 144, 120, 90.00°, 9.76%, 51.76%, 14739
14306, 0x008e8598cd, Inverted, 14, Pouncing, Left, Smile, Half/Half, Sky Blue, 133, 152, 205, 224.17°, 41.86%, 66.27%, 980
14307, 0x008e86c6d3, Inverted, 14, Pouncing, Left, Smile, Half/Half, Cyan, 134, 198, 211, 190.13°, 46.67%, 67.65%, 1816
14308, 0x008e87f845, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 135, 248, 69, 97.88°, 92.75%, 62.16%, 19883
14309, 0x008e90d003, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 144, 208, 3, 78.73°, 97.16%, 41.37%, 17089
14310, 0x008e94fbdc, Inverted, 14, Pouncing, Left, Smile, Half/Half, Lime Green, 148, 251, 220, 161.94°, 92.79%, 78.24%, 1998
14311, 0x008e951ed3, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 149, 30, 211, 279.45°, 75.10%, 47.25%, 22526
14312, 0x008e95b030, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 149, 176, 48, 72.66°, 57.14%, 43.92%, 19616
14313, 0x008e969941, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 150, 153, 65, 62.05°, 40.37%, 42.75%, 23142
14314, 0x008e98de6c, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 152, 222, 108, 96.84°, 63.33%, 64.71%, 21773
14315, 0x008e997b14, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 153, 123, 20, 46.47°, 76.88%, 33.92%, 6792
14316, 0x008e9b813a, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 155, 129, 58, 43.92°, 45.54%, 41.76%, 6224
14317, 0x008e9d9bba, Inverted, 14, Pouncing, Left, Smile, Half/Half, Blue, 157, 155, 186, 243.87°, 18.34%, 66.86%, 11125
14318, 0x008e9fdf93, Inverted, 14, Pouncing, Left, Smile, Half/Half, Chartreuse, 159, 223, 147, 110.53°, 54.29%, 72.55%, 22113
14319, 0x008ea00d21, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 160, 13, 33, 351.84°, 84.97%, 33.92%, 16836
14320, 0x008ea14711, Inverted, 14, Pouncing, Left, Smile, Half/Half, Red, 161, 71, 17, 22.50°, 80.90%, 34.90%, 19934
14321, 0x008ea62789, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 166, 39, 137, 313.70°, 61.95%, 40.20%, 4659
14322, 0x008ea77934, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 167, 121, 52, 36.00°, 52.51%, 42.94%, 2318
14323, 0x008ea90b9f, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 169, 11, 159, 303.80°, 87.78%, 35.29%, 12669
14324, 0x008ead13d4, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 173, 19, 212, 287.88°, 83.55%, 45.29%, 931
14325, 0x008eb1c097, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 177, 192, 151, 81.95°, 24.55%, 67.25%, 5762
14326, 0x008eb21262, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 178, 18, 98, 330.00°, 81.63%, 38.43%, 10145
14327, 0x008eb3a4a6, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 179, 164, 166, 352.00°, 8.98%, 67.25%, 1922
14328, 0x008eb6029b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 182, 2, 155, 309.00°, 97.83%, 36.08%, 24461
14329, 0x008eb94b0c, Inverted, 14, Pouncing, Left, Smile, Half/Half, Red, 185, 75, 12, 21.85°, 87.82%, 38.63%, 12375
14330, 0x008ebec08d, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 190, 192, 141, 62.35°, 28.81%, 65.29%, 24224
14331, 0x008ec65d4d, Inverted, 14, Pouncing, Left, Smile, Half/Half, Red, 198, 93, 77, 7.93°, 51.49%, 53.92%, 21540
14332, 0x008ec68231, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 198, 130, 49, 32.62°, 60.32%, 48.43%, 24048
14333, 0x008ec701eb, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 199, 1, 235, 290.77°, 99.15%, 46.27%, 14108
14334, 0x008ec92551, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 201, 37, 81, 343.90°, 68.91%, 46.67%, 12898
14335, 0x008eccc252, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 204, 194, 82, 55.08°, 54.46%, 56.08%, 14985
14336, 0x008ecff156, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 207, 241, 86, 73.16°, 84.70%, 64.12%, 9402
14337, 0x008ed52798, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 213, 39, 152, 321.03°, 69.05%, 49.41%, 16562
14338, 0x008ed68723, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 214, 135, 35, 33.52°, 71.89%, 48.82%, 7405
14339, 0x008ee02380, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 224, 35, 128, 330.48°, 75.30%, 50.78%, 15672
14340, 0x008ee1c0fb, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 225, 192, 251, 273.56°, 88.06%, 86.86%, 6375
14341, 0x008ee33447, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 227, 52, 71, 353.49°, 75.76%, 54.71%, 4112
14342, 0x008ee3a136, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 227, 161, 54, 37.11°, 75.55%, 55.10%, 18146
14343, 0x008ee3bbb7, Inverted, 14, Pouncing, Left, Smile, Half/Half, Red, 227, 187, 183, 5.45°, 44.00%, 80.39%, 2321
14344, 0x008ee92027, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 233, 32, 39, 357.91°, 82.04%, 51.96%, 20683
14345, 0x008eea54cc, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 234, 84, 204, 312.00°, 78.12%, 62.35%, 11196
14346, 0x008eeb2af6, Inverted, 14, Pouncing, Left, Smile, Half/Half, Purple, 235, 42, 246, 296.76°, 91.89%, 56.47%, 11855
14347, 0x008eecc314, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 236, 195, 20, 48.61°, 85.04%, 50.20%, 3837
14348, 0x008eedb90d, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 237, 185, 13, 46.07°, 89.60%, 49.02%, 18899
14349, 0x008ef0a06b, Inverted, 14, Pouncing, Left, Smile, Half/Half, Red, 240, 160, 107, 23.91°, 81.60%, 68.04%, 16481
14350, 0x008ef28ee0, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 242, 142, 224, 310.80°, 79.37%, 75.29%, 19314
14351, 0x008ef40d78, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 244, 13, 120, 332.21°, 91.30%, 50.39%, 21622
14352, 0x008ef60c70, Inverted, 14, Pouncing, Left, Smile, Half/Half, Fuscia, 246, 12, 112, 334.36°, 92.86%, 50.59%, 478
14353, 0x008efcffe4, Inverted, 14, Pouncing, Left, Smile, Half/Half, Yellow, 252, 255, 228, 66.67°, 100.00%, 94.71%, 24410
14354, 0x008efda6db, Inverted, 14, Pouncing, Left, Smile, Half/Half, Magenta, 253, 166, 219, 323.45°, 95.60%, 82.16%, 8797
14355, 0x008efdefa5, Inverted, 14, Pouncing, Left, Smile, Half/Half, Orange, 253, 239, 165, 50.45°, 95.65%, 81.96%, 18578
14356, 0x008f00d5d0, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 0, 213, 208, 178.59°, 100.00%, 41.76%, 8799
14357, 0x008f01ca9e, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 1, 202, 158, 166.87°, 99.01%, 39.80%, 13001
14358, 0x008f020631, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 2, 6, 49, 234.89°, 92.16%, 10.00%, 4719
14359, 0x008f03e2a1, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 3, 226, 161, 162.51°, 97.38%, 44.90%, 10469
14360, 0x008f0417a0, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 4, 23, 160, 232.69°, 95.12%, 32.16%, 1329
14361, 0x008f060e5a, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 6, 14, 90, 234.29°, 87.50%, 18.82%, 13016
14362, 0x008f06c9bc, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 6, 201, 188, 176.00°, 94.20%, 40.59%, 15783
14363, 0x008f08ee74, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 8, 238, 116, 148.17°, 93.50%, 48.24%, 21484
14364, 0x008f09ff41, Inverted, 15, Stalking, Left, Smile, Half/Half, Green, 9, 255, 65, 133.66°, 100.00%, 51.76%, 22164
14365, 0x008f10fcf1, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 16, 252, 241, 177.20°, 97.52%, 52.55%, 19098
14366, 0x008f14a6cd, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 20, 166, 205, 192.65°, 82.22%, 44.12%, 15654
14367, 0x008f14ee05, Inverted, 15, Stalking, Left, Smile, Half/Half, Chartreuse, 20, 238, 5, 116.14°, 95.88%, 47.65%, 20568
14368, 0x008f162aac, Inverted, 15, Stalking, Left, Smile, Half/Half, Sky Blue, 22, 42, 172, 232.00°, 77.32%, 38.04%, 6475
14369, 0x008f18607e, Inverted, 15, Stalking, Left, Smile, Half/Half, Cyan, 24, 96, 126, 197.65°, 68.00%, 29.41%, 12949
14370, 0x008f1accc3, Inverted, 15, Stalking, Left, Smile, Half/Half, Lime Green, 26, 204, 195, 176.97°, 77.39%, 45.10%, 434
